Customer_ID,Signup_Date,Plan,Contract_Type,Industry,Acquisition_Channel,Monthly_Spend_USD,Tenure_Months,Num_Users,Logins_Per_Month,Features_Used,API_Calls_Monthly,Support_Tier,Support_Tickets_6M,Days_Since_Last_Login,Payment_Failures,NPS_Score,Churned
CUST-03066,2024-01-07,Business,Monthly,Marketing,Organic Search,276.14,2,44,17,18,46501,Standard,4,5,0,9,0
CUST-03067,2022-07-30,Business,Monthly,Healthcare,Direct,261.71,8,12,22,17,6303,Basic,2,9,2,9,0
CUST-03068,2022-04-17,Professional,Monthly,Manufacturing,Partner,99.63,20,5,20,15,3484,Basic,1,8,1,3,1
CUST-03069,2024-02-20,Professional,Monthly,Legal,Social Media,109.54,1,2,29,12,591,Basic,2,23,0,4,0
CUST-03070,2023-04-11,Professional,Monthly,Marketing,Organic Search,100.86,1,1,14,15,2128,Standard,1,10,2,9,1
CUST-03071,2023-07-13,Professional,Monthly,Retail,Organic Search,109.6,11,8,23,2,4058,Standard,4,8,0,4,0
CUST-03072,2022-05-11,Professional,Two-Year,Marketing,Organic Search,114.33,9,9,5,13,126,Standard,2,32,1,6,0
CUST-03073,2023-02-22,Professional,Monthly,Education,Organic Search,116.83,4,10,17,2,817,Basic,4,12,1,8,0
CUST-03074,2023-08-14,Business,Annual,Retail,Partner,312.42,9,21,19,10,36703,Premium,1,6,0,1,1
CUST-03075,2022-04-18,Starter,Annual,Legal,Referral,31.23,11,6,26,20,36,Standard,1,17,0,2,0
CUST-03076,2023-06-23,Professional,Monthly,Retail,Organic Search,125.14,1,9,8,6,4638,Standard,2,26,0,7,1
CUST-03077,2022-06-08,Professional,Monthly,Retail,Social Media,111.11,23,5,18,5,3407,Standard,0,4,0,9,1
CUST-03078,2023-03-06,Starter,Monthly,Legal,Organic Search,32.48,6,1,6,12,4748,Standard,2,10,1,2,1
CUST-03079,2022-07-19,Starter,Monthly,Finance,Social Media,28.97,15,7,27,6,1266,Basic,2,10,0,4,1
CUST-03080,2024-01-26,Professional,Monthly,Finance,Organic Search,124.73,2,10,29,13,3207,Basic,0,3,0,6,0
CUST-03081,2023-07-29,Enterprise,Annual,Manufacturing,Organic Search,555.34,1,50,16,15,48093,Basic,1,14,1,3,0
CUST-03082,2023-07-27,Starter,Monthly,Retail,Paid Search,35.63,7,4,16,19,1372,Standard,4,4,0,7,1
CUST-03083,2023-09-23,Business,Annual,Marketing,Referral,272.64,6,4,13,8,15712,Basic,3,0,0,9,0
CUST-03084,2022-09-26,Enterprise,Annual,Retail,Referral,752.88,13,39,8,14,5350,Standard,0,30,0,1,0
CUST-03085,2023-10-14,Professional,Monthly,Legal,Organic Search,103.58,3,10,8,20,2438,Basic,2,0,0,8,0
CUST-03086,2024-03-10,Starter,Annual,Healthcare,Paid Search,26.59,3,5,13,3,4607,Premium,3,1,0,2,1
CUST-03087,2022-10-04,Business,Annual,Education,Organic Search,254.06,19,3,7,14,12048,Standard,1,30,3,9,0
CUST-03088,2023-11-04,Professional,Two-Year,Technology,Direct,89.98,2,9,7,12,3742,Standard,2,3,0,2,0
CUST-03089,2022-11-26,Business,Annual,Marketing,Referral,320.16,15,43,5,11,22534,Premium,2,21,1,6,0
CUST-03090,2023-09-07,Starter,Monthly,Technology,Organic Search,34.08,1,9,12,5,1729,Basic,3,25,0,3,1
CUST-03091,2022-02-08,Enterprise,Annual,Finance,Partner,607.49,1,23,15,19,45391,Basic,1,11,2,8,0
CUST-03092,2023-01-04,Starter,Annual,Manufacturing,Direct,31.03,16,5,23,16,2366,Basic,2,1,2,4,0
CUST-03093,2022-05-16,Enterprise,Monthly,Technology,Partner,666.43,22,7,8,2,46931,Standard,4,11,0,7,0
CUST-03094,2022-01-15,Starter,Monthly,Education,Direct,35.04,27,3,8,5,1285,Basic,2,26,1,6,0
CUST-03095,2024-03-06,Business,Monthly,Finance,Partner,269.59,2,31,20,12,29446,Basic,1,44,0,6,1
CUST-03096,2022-01-26,Starter,Annual,Legal,Referral,30.56,24,5,26,17,1374,Standard,4,1,1,5,0
CUST-03097,2022-12-18,Starter,Monthly,Education,Paid Search,26.62,12,5,21,8,1955,Basic,2,25,0,10,1
CUST-03098,2022-01-07,Professional,Monthly,Healthcare,Referral,109.25,10,5,25,2,2694,Standard,1,27,0,7,1
CUST-03099,2022-03-09,Professional,Monthly,Healthcare,Social Media,102.36,17,2,22,18,3611,Premium,1,29,0,6,0
CUST-03100,2022-04-16,Professional,Annual,Retail,Organic Search,95.58,22,3,25,3,3770,Standard,4,36,0,8,1
CUST-03101,2024-03-13,Starter,Monthly,Education,Partner,34.15,2,4,20,2,2162,Standard,3,27,1,1,1
CUST-03102,2023-03-02,Professional,Monthly,Manufacturing,Paid Search,128.49,9,10,13,10,3931,Basic,0,14,0,9,0
CUST-03103,2022-04-03,Professional,Annual,Manufacturing,Direct,92.33,23,7,22,11,4288,Standard,1,26,0,9,0
CUST-03104,2022-03-10,Professional,Monthly,Manufacturing,Direct,114.23,23,1,8,11,1586,Standard,2,0,3,3,1
CUST-03105,2023-10-06,Business,Monthly,Marketing,Referral,253.9,5,35,27,14,37566,Basic,0,62,1,10,1
CUST-03106,2022-09-05,Professional,Annual,Retail,Organic Search,98.1,15,9,18,12,4763,Premium,2,5,0,2,1
CUST-03107,2022-06-30,Starter,Monthly,Technology,Partner,32.86,12,3,14,12,2615,Standard,2,15,2,2,1
CUST-03108,2022-12-07,Business,Annual,Education,Social Media,270.44,4,33,26,7,8768,Basic,3,12,0,1,1
CUST-03109,2022-03-18,Enterprise,Annual,Legal,Organic Search,547.08,2,41,22,13,15231,Standard,0,30,0,5,0
CUST-03110,2024-02-05,Professional,Two-Year,Retail,Organic Search,96.29,4,6,23,9,604,Standard,0,43,0,3,0
CUST-03111,2022-06-04,Enterprise,Monthly,Marketing,Referral,548.14,4,6,18,8,23003,Premium,1,13,0,2,0
CUST-03112,2022-09-27,Business,Monthly,Marketing,Organic Search,316.03,10,4,13,8,21876,Basic,1,61,0,8,1
CUST-03113,2022-08-31,Starter,Monthly,Legal,Direct,34.5,2,2,15,20,139,Basic,1,21,0,6,0
CUST-03114,2022-07-21,Starter,Annual,Technology,Social Media,30.32,9,1,28,14,4607,Standard,0,7,0,4,0
CUST-03115,2023-07-23,Professional,Monthly,Finance,Social Media,98.6,2,4,18,10,4340,Standard,3,13,0,10,1
CUST-03116,2022-07-27,Professional,Monthly,Technology,Social Media,117.27,17,3,27,13,7,Standard,3,6,0,5,0
CUST-03117,2022-11-19,Business,Monthly,Marketing,Paid Search,260.98,1,26,22,11,33805,Standard,3,6,0,10,0
CUST-03118,2023-08-28,Professional,Two-Year,Finance,Organic Search,101.89,8,3,24,6,345,Basic,1,8,0,1,0
CUST-03119,2023-03-16,Starter,Monthly,Manufacturing,Direct,27.32,14,2,21,13,1983,Basic,4,8,1,2,1
CUST-03120,2022-06-07,Starter,Annual,Legal,Organic Search,34.44,18,3,23,6,4536,Basic,2,19,0,2,0
CUST-03121,2022-05-20,Starter,Monthly,Education,Referral,29.44,5,3,16,10,1964,Basic,1,23,0,4,0
CUST-03122,2023-04-04,Starter,Monthly,Finance,Social Media,26.42,9,3,26,8,2727,Basic,1,24,1,10,0
CUST-03123,2022-06-15,Business,Monthly,Marketing,Partner,247.34,20,8,26,14,12045,Standard,3,1,0,9,0
CUST-03124,2023-07-05,Business,Two-Year,Manufacturing,Social Media,252.57,10,24,15,13,4529,Premium,3,26,0,1,1
CUST-03125,2022-09-01,Professional,Two-Year,Technology,Organic Search,104.63,13,4,9,11,3465,Basic,1,4,0,3,0
CUST-03126,2023-08-25,Enterprise,Monthly,Education,Paid Search,726.16,3,39,27,15,29811,Basic,1,2,0,3,0
CUST-03127,2023-09-01,Professional,Monthly,Finance,Organic Search,91.64,3,3,17,7,4276,Standard,6,11,0,2,0
CUST-03128,2023-09-08,Starter,Monthly,Legal,Organic Search,34.47,1,1,18,2,785,Premium,1,6,0,5,1
CUST-03129,2023-01-14,Starter,Monthly,Manufacturing,Referral,37.55,13,9,12,19,1857,Premium,2,7,0,6,0
CUST-03130,2022-07-21,Starter,Annual,Manufacturing,Paid Search,37.3,21,6,10,11,4528,Standard,0,8,0,4,0
CUST-03131,2023-10-02,Professional,Monthly,Technology,Paid Search,126.45,2,1,22,11,4598,Basic,1,6,0,10,0
CUST-03132,2022-05-13,Enterprise,Two-Year,Finance,Referral,621.85,8,44,21,1,372,Basic,3,6,0,9,0
CUST-03133,2022-11-02,Professional,Monthly,Manufacturing,Paid Search,112.98,13,6,8,20,802,Basic,4,13,0,4,0
CUST-03134,2024-02-29,Professional,Annual,Finance,Referral,103.48,4,3,21,1,1414,Basic,1,9,0,3,0
CUST-03135,2023-10-03,Business,Monthly,Healthcare,Referral,290.63,2,4,20,12,48422,Basic,1,3,3,5,1
CUST-03136,2024-03-15,Professional,Annual,Education,Partner,124.6,3,6,19,10,3963,Basic,4,5,0,4,0
CUST-03137,2022-07-23,Business,Monthly,Finance,Organic Search,308.0,23,21,18,8,9190,Premium,1,21,0,2,1
CUST-03138,2022-08-01,Business,Annual,Healthcare,Paid Search,314.31,16,46,22,7,7848,Basic,4,13,0,2,0
CUST-03139,2023-09-26,Professional,Two-Year,Retail,Referral,98.9,6,2,14,6,2977,Basic,2,6,0,7,0
CUST-03140,2023-10-29,Professional,Monthly,Education,Paid Search,107.46,7,9,25,8,303,Basic,1,13,0,1,1
CUST-03141,2022-10-24,Starter,Monthly,Technology,Paid Search,26.53,17,10,22,5,858,Basic,0,35,0,9,0
CUST-03142,2022-03-13,Business,Monthly,Technology,Referral,226.64,27,50,18,15,11111,Standard,1,12,0,2,0
CUST-03143,2023-08-06,Enterprise,Monthly,Retail,Organic Search,580.55,10,27,18,2,17360,Basic,2,2,0,2,1
CUST-03144,2022-12-23,Business,Monthly,Technology,Organic Search,244.71,12,24,19,18,20741,Basic,4,6,0,7,0
CUST-03145,2022-04-29,Enterprise,Monthly,Retail,Paid Search,624.81,9,5,18,13,1377,Standard,1,0,0,2,1
CUST-03146,2022-08-24,Starter,Monthly,Legal,Organic Search,27.91,18,6,14,4,649,Premium,4,6,0,7,1
CUST-03147,2022-09-27,Starter,Annual,Technology,Paid Search,34.82,4,7,16,1,2086,Premium,2,29,0,8,0
CUST-03148,2022-07-24,Starter,Monthly,Healthcare,Organic Search,35.95,16,1,24,5,2637,Standard,3,2,0,9,0
CUST-03149,2022-01-21,Business,Monthly,Legal,Referral,298.56,18,3,22,19,8410,Basic,6,18,1,4,0
CUST-03150,2024-01-24,Starter,Two-Year,Retail,Referral,26.27,5,10,17,9,482,Basic,3,7,0,10,0
CUST-03151,2023-12-26,Starter,Annual,Finance,Referral,34.44,1,3,19,10,629,Basic,3,32,1,10,1
CUST-03152,2022-12-05,Professional,Monthly,Finance,Paid Search,114.28,2,5,16,16,1989,Standard,1,40,0,7,0
CUST-03153,2022-03-27,Business,Annual,Marketing,Organic Search,313.17,2,50,17,19,41978,Standard,1,7,0,8,0
CUST-03154,2023-09-25,Starter,Annual,Retail,Referral,31.04,9,8,29,17,545,Basic,1,0,0,1,0
CUST-03155,2022-08-17,Starter,Annual,Marketing,Organic Search,26.72,21,4,11,4,2911,Basic,1,5,0,3,1
CUST-03156,2023-10-21,Professional,Annual,Technology,Organic Search,92.42,3,3,21,4,1150,Basic,1,19,0,7,0
CUST-03157,2024-03-05,Enterprise,Annual,Healthcare,Direct,639.37,1,2,22,1,44132,Basic,1,2,0,1,0
CUST-03158,2023-05-11,Business,Annual,Legal,Organic Search,318.33,4,34,26,8,13551,Basic,1,51,0,10,0
CUST-03159,2023-05-21,Starter,Monthly,Technology,Referral,30.64,7,6,20,1,4310,Standard,1,7,0,1,0
CUST-03160,2023-03-03,Business,Monthly,Marketing,Organic Search,229.41,6,46,12,12,24298,Premium,1,6,0,5,1
CUST-03161,2022-08-05,Starter,Monthly,Healthcare,Paid Search,26.88,14,6,5,6,4884,Standard,0,4,0,10,1
CUST-03162,2024-01-30,Professional,Annual,Retail,Paid Search,119.29,3,9,17,20,117,Basic,2,10,0,2,0
CUST-03163,2024-02-25,Business,Two-Year,Legal,Paid Search,293.38,4,24,8,2,18289,Basic,5,7,0,8,0
CUST-03164,2022-12-29,Business,Annual,Finance,Referral,234.58,5,4,14,18,25799,Basic,4,35,2,4,1
CUST-03165,2023-02-10,Starter,Two-Year,Marketing,Direct,31.08,16,6,15,11,2034,Basic,3,8,0,8,0
CUST-03166,2022-02-28,Starter,Monthly,Technology,Referral,26.11,15,1,16,16,4421,Basic,1,7,0,1,1
CUST-03167,2022-09-21,Business,Annual,Legal,Organic Search,274.18,4,44,14,19,30411,Basic,3,0,0,9,0
CUST-03168,2022-01-19,Starter,Monthly,Legal,Paid Search,30.75,16,5,16,9,1829,Standard,2,45,0,5,1
CUST-03169,2022-05-09,Business,Annual,Finance,Partner,267.34,23,45,24,5,28280,Basic,2,9,0,6,0
CUST-03170,2022-01-20,Business,Annual,Finance,Social Media,227.85,24,20,24,12,47253,Basic,4,7,2,3,0
CUST-03171,2023-02-15,Professional,Annual,Retail,Direct,104.27,9,10,24,9,2885,Basic,2,10,2,10,0
CUST-03172,2023-02-25,Starter,Annual,Education,Paid Search,32.38,3,4,12,15,1899,Basic,4,9,0,1,0
CUST-03173,2024-01-26,Professional,Monthly,Education,Paid Search,106.46,4,4,16,17,1784,Standard,3,2,0,3,1
CUST-03174,2024-03-26,Enterprise,Annual,Finance,Direct,578.86,2,19,17,3,20797,Basic,1,27,0,3,0
CUST-03175,2023-09-16,Professional,Annual,Technology,Organic Search,118.21,7,7,22,11,4142,Premium,2,2,0,8,0
CUST-03176,2023-01-05,Starter,Annual,Finance,Referral,34.63,18,4,23,9,340,Standard,0,10,0,5,0
CUST-03177,2023-02-13,Starter,Annual,Retail,Referral,28.8,7,7,25,20,185,Standard,1,22,0,5,0
CUST-03178,2024-03-23,Enterprise,Annual,Retail,Organic Search,572.03,2,36,18,3,22580,Standard,4,13,0,4,1
CUST-03179,2022-10-26,Business,Monthly,Manufacturing,Social Media,234.5,17,2,12,12,4070,Standard,0,4,2,4,1
CUST-03180,2022-06-02,Business,Annual,Education,Paid Search,231.12,20,49,12,17,13679,Basic,4,12,0,8,0
CUST-03181,2022-05-29,Business,Annual,Technology,Social Media,299.08,12,20,12,17,8708,Basic,2,3,0,4,0
CUST-03182,2023-06-05,Starter,Monthly,Manufacturing,Paid Search,34.35,7,6,27,1,283,Standard,3,51,3,4,1
CUST-03183,2024-01-01,Business,Annual,Retail,Paid Search,287.08,1,29,13,7,25496,Basic,5,7,3,3,1
CUST-03184,2024-01-23,Professional,Annual,Finance,Referral,121.9,2,7,21,3,2254,Standard,2,31,2,3,1
CUST-03185,2022-06-15,Starter,Monthly,Manufacturing,Referral,30.07,23,8,29,7,492,Standard,1,4,0,2,0
CUST-03186,2022-03-30,Starter,Monthly,Legal,Paid Search,31.81,20,1,12,19,1270,Basic,4,32,1,9,0
CUST-03187,2023-03-13,Business,Annual,Finance,Paid Search,316.45,14,16,27,16,31361,Basic,3,1,0,5,0
CUST-03188,2022-12-19,Enterprise,Monthly,Retail,Social Media,651.98,4,43,15,5,34845,Standard,2,13,0,3,0
CUST-03189,2022-07-05,Business,Two-Year,Retail,Direct,300.94,19,25,32,12,25460,Basic,2,14,1,6,0
CUST-03190,2023-08-22,Business,Annual,Retail,Referral,225.48,9,24,24,11,15523,Basic,1,38,0,5,0
CUST-03191,2022-02-04,Business,Monthly,Education,Direct,309.36,11,32,21,12,33051,Premium,1,37,0,4,0
CUST-03192,2023-07-30,Business,Monthly,Manufacturing,Paid Search,320.39,11,45,12,15,4091,Basic,1,3,0,4,0
CUST-03193,2022-03-06,Business,Annual,Marketing,Referral,310.37,28,34,17,9,42692,Premium,1,18,0,5,0
CUST-03194,2024-01-05,Professional,Annual,Marketing,Paid Search,116.39,2,3,22,2,1276,Standard,1,18,1,5,0
CUST-03195,2023-01-30,Starter,Annual,Manufacturing,Paid Search,34.21,2,5,16,16,1356,Basic,2,42,0,8,0
CUST-03196,2023-07-04,Professional,Annual,Marketing,Direct,96.76,2,2,24,6,532,Standard,3,0,0,4,0
CUST-03197,2022-07-22,Starter,Annual,Education,Organic Search,34.71,3,4,3,19,961,Basic,4,1,1,7,0
CUST-03198,2023-02-11,Professional,Annual,Manufacturing,Direct,101.4,14,7,13,3,4114,Basic,0,15,0,5,0
CUST-03199,2023-10-30,Professional,Annual,Manufacturing,Organic Search,94.09,7,8,17,13,3630,Basic,3,3,0,5,0
CUST-03200,2023-01-15,Professional,Annual,Retail,Partner,94.68,6,3,12,1,1549,Basic,4,28,0,2,1
CUST-03201,2024-02-14,Starter,Annual,Healthcare,Paid Search,37.65,1,6,15,6,542,Standard,2,14,0,10,0
CUST-03202,2022-01-27,Business,Annual,Manufacturing,Social Media,320.51,14,28,18,4,13731,Basic,2,1,2,7,1
CUST-03203,2022-12-24,Starter,Monthly,Technology,Direct,30.74,11,6,23,8,1432,Standard,3,22,0,2,1
CUST-03204,2023-09-03,Business,Annual,Education,Social Media,269.03,2,43,27,19,49582,Basic,4,0,0,1,0
CUST-03205,2024-01-13,Professional,Annual,Marketing,Social Media,103.37,2,3,14,3,2177,Standard,1,26,0,4,0
CUST-03206,2023-04-28,Business,Annual,Retail,Paid Search,310.18,10,28,15,14,41465,Premium,3,1,3,5,1
CUST-03207,2023-02-18,Professional,Monthly,Finance,Referral,123.8,7,8,12,19,1143,Standard,1,0,1,7,0
CUST-03208,2022-05-31,Starter,Annual,Finance,Referral,36.16,20,2,10,9,3660,Basic,2,3,0,4,0
CUST-03209,2023-07-09,Starter,Annual,Technology,Social Media,31.1,3,4,23,5,972,Basic,1,43,0,1,1
CUST-03210,2023-09-03,Professional,Annual,Healthcare,Paid Search,112.37,1,1,19,20,2862,Premium,1,28,3,8,1
CUST-03211,2023-06-10,Business,Two-Year,Retail,Organic Search,296.12,1,47,14,1,21412,Standard,2,5,1,5,0
CUST-03212,2022-10-08,Starter,Monthly,Retail,Paid Search,34.23,7,6,30,9,1605,Basic,0,4,0,2,0
CUST-03213,2023-11-03,Starter,Annual,Healthcare,Referral,29.96,3,8,9,20,3104,Standard,2,18,1,10,1
CUST-03214,2023-03-03,Starter,Annual,Finance,Organic Search,29.5,11,6,22,18,1671,Standard,2,11,2,1,0
CUST-03215,2023-06-17,Business,Monthly,Healthcare,Referral,322.41,1,22,12,14,1182,Standard,4,28,0,5,1
CUST-03216,2023-05-20,Enterprise,Two-Year,Finance,Organic Search,696.09,4,38,21,2,7637,Basic,1,7,0,6,0
CUST-03217,2024-03-24,Enterprise,Monthly,Legal,Referral,546.04,2,20,11,10,39055,Basic,2,14,0,5,0
CUST-03218,2022-04-10,Business,Two-Year,Legal,Social Media,256.24,22,14,10,10,2070,Standard,0,1,1,8,0
CUST-03219,2023-08-03,Business,Two-Year,Marketing,Organic Search,234.03,4,7,7,8,33626,Standard,2,8,0,10,0
CUST-03220,2023-10-02,Business,Annual,Finance,Organic Search,273.66,6,33,26,17,24820,Standard,2,1,0,1,0
CUST-03221,2024-03-22,Professional,Monthly,Finance,Paid Search,94.82,3,9,20,16,4210,Standard,1,3,0,10,0
CUST-03222,2023-04-28,Starter,Monthly,Healthcare,Organic Search,31.65,4,6,23,19,2505,Standard,0,22,0,4,0
CUST-03223,2022-07-13,Professional,Monthly,Technology,Referral,126.62,9,6,5,9,116,Basic,2,8,0,2,1
CUST-03224,2022-02-08,Professional,Monthly,Marketing,Paid Search,108.67,9,2,15,7,2054,Standard,0,16,0,2,0
CUST-03225,2022-09-12,Starter,Monthly,Legal,Organic Search,29.87,19,6,23,3,2224,Basic,2,15,0,3,1
CUST-03226,2022-03-06,Business,Monthly,Technology,Referral,280.27,27,43,7,4,21844,Basic,1,24,0,5,0
CUST-03227,2023-06-12,Starter,Two-Year,Finance,Paid Search,27.22,4,1,19,11,1110,Premium,1,10,1,7,1
CUST-03228,2023-06-13,Business,Annual,Technology,Organic Search,323.33,2,5,20,7,14368,Premium,2,44,0,1,0
CUST-03229,2023-02-04,Business,Monthly,Retail,Organic Search,257.69,15,36,18,13,33091,Basic,2,2,0,5,0
CUST-03230,2024-02-07,Business,Annual,Education,Referral,241.55,4,42,4,11,13088,Standard,3,22,1,10,1
CUST-03231,2024-01-17,Professional,Two-Year,Finance,Social Media,113.44,3,2,25,18,1895,Basic,1,12,2,6,0
CUST-03232,2023-04-24,Starter,Annual,Healthcare,Partner,34.22,5,6,1,12,3772,Premium,0,20,0,10,0
CUST-03233,2023-07-20,Business,Monthly,Marketing,Referral,261.26,5,24,10,20,27798,Basic,2,30,0,6,1
CUST-03234,2023-05-07,Professional,Annual,Finance,Social Media,94.71,11,1,16,1,1269,Standard,2,0,3,8,1
CUST-03235,2022-02-03,Business,Monthly,Marketing,Direct,248.4,10,34,15,8,6992,Basic,1,27,0,7,0
CUST-03236,2022-03-08,Starter,Monthly,Technology,Organic Search,26.8,8,2,8,3,2307,Basic,1,10,0,5,1
CUST-03237,2023-01-16,Professional,Annual,Finance,Referral,115.94,11,8,32,1,1039,Basic,2,24,0,5,0
CUST-03238,2023-06-15,Enterprise,Annual,Finance,Paid Search,652.44,8,43,26,10,5102,Basic,0,0,0,6,0
CUST-03239,2023-04-08,Professional,Annual,Manufacturing,Referral,100.58,3,4,17,19,3365,Standard,1,1,0,1,0
CUST-03240,2023-11-05,Professional,Monthly,Marketing,Referral,100.29,7,3,13,4,541,Basic,1,7,1,8,0
CUST-03241,2023-01-14,Business,Two-Year,Retail,Referral,238.28,8,9,17,18,5617,Standard,2,17,0,4,0
CUST-03242,2024-01-27,Enterprise,Two-Year,Manufacturing,Paid Search,556.92,5,20,28,19,31887,Basic,3,46,0,2,0
CUST-03243,2024-03-21,Business,Two-Year,Healthcare,Paid Search,281.87,1,35,23,5,15720,Standard,0,15,0,4,0
CUST-03244,2022-07-06,Professional,Monthly,Education,Organic Search,125.62,13,7,14,10,2776,Standard,3,17,0,9,0
CUST-03245,2022-03-12,Professional,Monthly,Education,Social Media,112.1,26,9,24,12,211,Standard,1,6,0,1,0
CUST-03246,2023-05-25,Professional,Two-Year,Education,Referral,91.77,9,5,19,2,1279,Standard,1,23,1,5,0
CUST-03247,2023-09-15,Starter,Monthly,Legal,Paid Search,29.66,4,1,19,10,4413,Standard,0,6,0,8,0
CUST-03248,2023-05-17,Starter,Monthly,Manufacturing,Referral,26.89,12,5,21,15,2361,Standard,1,6,3,8,0
CUST-03249,2023-12-10,Professional,Two-Year,Healthcare,Referral,94.07,2,9,20,11,3402,Basic,2,18,0,5,0
CUST-03250,2022-12-27,Starter,Two-Year,Manufacturing,Social Media,33.38,11,1,24,20,499,Basic,3,11,0,8,0
CUST-03251,2022-01-28,Professional,Two-Year,Healthcare,Social Media,103.88,1,2,19,4,1239,Basic,1,18,0,6,1
CUST-03252,2022-05-11,Professional,Monthly,Technology,Paid Search,103.25,9,6,16,11,856,Basic,3,1,0,5,1
CUST-03253,2024-02-17,Enterprise,Two-Year,Retail,Paid Search,635.79,3,10,12,5,1551,Basic,2,6,0,1,1
CUST-03254,2022-12-15,Professional,Monthly,Technology,Partner,90.76,6,2,17,17,3779,Basic,4,1,0,10,0
CUST-03255,2022-09-02,Professional,Monthly,Healthcare,Referral,103.91,6,6,26,20,1598,Standard,0,44,0,1,1
CUST-03256,2023-10-06,Starter,Monthly,Marketing,Direct,36.47,2,9,22,9,2877,Basic,5,2,0,7,0
CUST-03257,2022-02-04,Starter,Monthly,Finance,Organic Search,36.6,26,10,25,16,3308,Standard,0,5,0,5,0
CUST-03258,2023-01-07,Starter,Monthly,Manufacturing,Paid Search,37.07,4,10,24,16,4835,Standard,5,3,0,10,0
CUST-03259,2023-11-27,Professional,Two-Year,Retail,Paid Search,98.38,7,3,17,2,4057,Standard,2,0,0,5,0
CUST-03260,2022-05-27,Starter,Monthly,Manufacturing,Paid Search,31.38,18,10,20,17,4640,Basic,3,15,0,7,1
CUST-03261,2023-12-09,Professional,Annual,Manufacturing,Referral,92.35,6,9,28,7,4117,Standard,1,41,0,9,0
CUST-03262,2023-12-05,Business,Monthly,Finance,Partner,227.4,5,34,13,12,10774,Basic,1,7,0,8,1
CUST-03263,2023-10-07,Professional,Annual,Education,Paid Search,90.29,3,10,23,18,2050,Basic,1,9,1,5,0
CUST-03264,2024-02-01,Business,Monthly,Marketing,Referral,265.74,3,9,22,19,16228,Basic,3,27,0,10,0
CUST-03265,2022-03-21,Starter,Annual,Legal,Referral,36.35,24,1,12,16,3113,Basic,2,20,2,3,0
CUST-03266,2022-09-27,Business,Two-Year,Healthcare,Social Media,288.69,10,3,14,7,32065,Basic,0,12,0,1,0
CUST-03267,2022-07-30,Professional,Monthly,Legal,Referral,123.9,11,3,18,15,1530,Premium,1,11,0,5,0
CUST-03268,2022-10-29,Starter,Monthly,Marketing,Direct,37.59,18,2,7,13,2623,Standard,0,26,0,4,1
CUST-03269,2023-05-19,Professional,Monthly,Marketing,Organic Search,119.22,9,6,10,15,1462,Standard,0,28,0,10,0
CUST-03270,2023-09-14,Enterprise,Monthly,Marketing,Organic Search,721.86,3,17,15,18,29037,Basic,1,11,2,8,0
CUST-03271,2022-06-13,Professional,Annual,Education,Direct,103.92,22,6,24,14,3546,Basic,4,6,0,10,0
CUST-03272,2024-04-01,Business,Monthly,Manufacturing,Social Media,228.85,1,26,8,12,41583,Standard,2,14,0,7,0
CUST-03273,2023-05-08,Professional,Two-Year,Marketing,Paid Search,90.03,10,4,8,1,405,Basic,4,6,0,3,0
CUST-03274,2022-01-17,Professional,Annual,Manufacturing,Direct,116.5,9,10,12,18,292,Basic,3,9,0,4,1
CUST-03275,2022-06-30,Starter,Monthly,Retail,Social Media,35.43,16,3,16,17,2280,Premium,2,35,0,6,1
CUST-03276,2024-02-19,Business,Annual,Legal,Referral,284.93,2,33,10,5,49283,Basic,3,26,0,8,0
CUST-03277,2023-09-19,Starter,Annual,Healthcare,Referral,37.61,9,7,14,17,208,Standard,0,15,1,9,1
CUST-03278,2022-08-25,Business,Annual,Finance,Paid Search,250.27,13,18,21,11,8324,Basic,4,36,0,6,1
CUST-03279,2023-05-11,Business,Annual,Finance,Direct,292.77,3,7,23,12,15604,Basic,0,1,1,1,0
CUST-03280,2023-08-04,Business,Two-Year,Education,Paid Search,242.78,8,6,23,11,46026,Premium,1,0,0,2,0
CUST-03281,2024-03-13,Starter,Annual,Healthcare,Organic Search,37.23,2,10,20,14,38,Premium,1,18,1,6,1
CUST-03282,2023-05-06,Professional,Monthly,Healthcare,Social Media,104.75,2,4,15,1,3714,Basic,1,16,0,10,0
CUST-03283,2023-01-09,Professional,Monthly,Legal,Partner,127.65,2,7,23,3,3098,Basic,3,38,0,7,1
CUST-03284,2023-09-04,Enterprise,Two-Year,Legal,Social Media,678.18,7,26,9,6,9038,Basic,1,26,3,5,0
CUST-03285,2022-10-24,Professional,Annual,Manufacturing,Referral,120.73,8,5,13,9,1270,Basic,3,26,1,2,1
CUST-03286,2022-10-07,Professional,Monthly,Finance,Organic Search,107.69,5,3,15,5,882,Standard,2,2,1,10,1
